sale_id,sale_date,customer_id,product_id,quantity,monthly_price,revenue
1400,02/09/2024,1942,2,2,200,400
1401,22/02/2023,814,5,3,500,1500
1402,04/12/2024,1566,1,1,80,80
1403,20/04/2024,126,3,1,120,120
1404,14/08/2024,1381,3,1,120,120
1405,16/01/2023,400,2,2,200,400
1406,26/12/2023,79,1,3,80,240
1407,01/05/2024,389,4,3,300,900
1408,06/12/2024,1603,1,2,80,160
1409,16/05/2024,1559,4,2,300,600
1410,21/05/2023,1725,3,3,120,360
1411,11/09/2024,74,1,3,80,240
1412,22/03/2024,1029,1,1,80,80
1413,17/10/2023,1943,3,2,120,240
1414,28/07/2023,1487,1,1,80,80
1415,19/04/2024,82,4,3,300,900
1416,17/02/2024,1561,1,1,80,80
1417,07/11/2024,776,4,3,300,900
1418,02/03/2024,991,2,3,200,600
1419,06/01/2024,1429,1,1,80,80
1420,25/10/2024,1538,4,2,300,600
1421,17/10/2023,278,3,1,120,120
1422,07/03/2024,840,2,1,200,200
1423,25/09/2023,1879,1,2,80,160
1424,31/05/2023,224,4,2,300,600
1425,19/12/2024,1608,1,1,80,80
1426,12/09/2023,1092,4,3,300,900
1427,19/12/2023,1344,1,1,80,80
1428,12/01/2024,606,2,3,200,600
1429,14/10/2024,19,2,2,200,400
1430,24/12/2023,640,1,2,80,160
1431,30/08/2024,1367,1,3,80,240
1432,05/01/2024,1618,5,1,500,500
1433,15/08/2023,1790,1,2,80,160
1434,05/12/2024,1973,1,3,80,240
1435,30/10/2023,1757,2,3,200,600
1436,24/01/2024,1367,1,1,80,80
1437,12/01/2024,97,3,3,120,360
1438,28/04/2023,1076,1,3,80,240
1439,05/01/2023,175,5,1,500,500
1440,19/03/2024,1362,4,2,300,600
1441,18/12/2023,1718,2,2,200,400
1442,16/06/2024,1964,3,2,120,240
1443,25/10/2024,1377,4,3,300,900
1444,01/10/2024,1415,3,3,120,360
1445,04/05/2023,1139,2,1,200,200
1446,19/10/2024,348,5,3,500,1500
1447,04/10/2023,1,2,3,200,600
1448,29/01/2024,63,3,2,120,240
1449,25/10/2024,1784,3,3,120,360
1450,26/12/2023,1767,2,3,200,600
1451,14/09/2024,226,1,3,80,240
1452,13/04/2024,423,2,1,200,200
1453,19/09/2024,1043,5,3,500,1500
1454,30/11/2024,31,2,1,200,200
1455,26/02/2023,845,4,2,300,600
1456,08/09/2023,633,1,3,80,240
1457,30/05/2023,24,4,1,300,300
1458,27/03/2024,837,2,2,200,400
1459,11/06/2023,983,1,3,80,240
1460,30/04/2023,1235,4,1,300,300
1461,04/08/2024,1985,4,1,300,300
1462,17/12/2023,161,1,2,80,160
1463,09/04/2023,1279,1,3,80,240
1464,16/06/2023,1595,3,3,120,360
1465,24/10/2024,114,1,3,80,240
1466,28/05/2024,504,2,1,200,200
1467,25/10/2024,1953,5,3,500,1500
1468,05/02/2024,1696,3,1,120,120
1469,31/12/2023,955,1,1,80,80
1470,30/07/2024,1244,5,2,500,1000
1471,22/11/2023,357,3,1,120,120
1472,03/08/2024,169,2,2,200,400
1473,24/09/2024,1548,5,2,500,1000
1474,12/09/2024,969,1,3,80,240
1475,04/09/2023,242,1,2,80,160
1476,09/03/2024,1399,2,3,200,600
1477,03/04/2023,139,3,2,120,240
1478,25/09/2023,97,5,1,500,500
1479,06/09/2024,147,2,3,200,600
1480,15/09/2024,1206,3,1,120,120
1481,17/11/2023,1081,4,3,300,900
1482,03/03/2023,1066,4,1,300,300
1483,27/10/2023,866,3,2,120,240
1484,07/02/2024,1735,1,3,80,240
1485,09/10/2024,543,1,3,80,240
1486,20/07/2024,692,4,3,300,900
1487,11/09/2024,1026,1,2,80,160
1488,30/10/2023,1958,1,1,80,80
1489,10/09/2023,1312,3,2,120,240
1490,22/04/2024,1162,3,2,120,240
1491,04/01/2024,1641,1,2,80,160
1492,09/11/2024,1536,3,1,120,120
1493,09/06/2023,904,5,2,500,1000
1494,15/06/2023,730,4,3,300,900
1495,24/07/2023,1246,5,2,500,1000
1496,24/09/2023,331,5,1,500,500
1497,18/05/2023,617,1,3,80,240
1498,03/01/2024,404,1,1,80,80
1499,18/03/2024,508,5,2,500,1000
1500,20/07/2024,1940,5,1,500,500
1501,21/12/2024,1151,2,3,200,600
1502,17/01/2023,1289,2,1,200,200
1503,09/03/2023,1736,4,3,300,900
1504,13/05/2023,1788,5,3,500,1500
1505,30/11/2024,1039,3,2,120,240
1506,05/03/2024,226,2,2,200,400
1507,04/11/2023,984,1,3,80,240
1508,11/10/2024,865,5,1,500,500
1509,23/06/2023,1129,3,3,120,360
1510,16/02/2024,745,3,2,120,240
1511,07/04/2023,493,3,1,120,120
1512,13/11/2024,319,1,3,80,240
1513,03/06/2023,1243,2,2,200,400
1514,25/11/2024,1301,3,3,120,360
1515,30/08/2023,773,2,3,200,600
1516,31/10/2023,1917,4,3,300,900
1517,12/10/2023,1955,1,1,80,80
1518,27/01/2023,1365,2,2,200,400
1519,06/02/2024,452,2,2,200,400
1520,26/12/2023,1393,3,3,120,360
1521,01/03/2023,944,3,3,120,360
1522,21/07/2023,848,1,3,80,240
1523,03/08/2024,1017,2,1,200,200
1524,05/01/2024,1498,5,2,500,1000
1525,16/06/2024,1214,3,3,120,360
1526,01/06/2023,884,3,2,120,240
1527,12/04/2023,419,4,3,300,900
1528,29/08/2024,1734,1,2,80,160
1529,21/03/2024,865,2,3,200,600
1530,17/08/2023,789,2,1,200,200
1531,05/05/2023,1872,2,3,200,600
1532,24/08/2023,495,3,3,120,360
1533,11/06/2023,1063,1,3,80,240
1534,07/07/2024,162,2,3,200,600
1535,19/12/2023,121,5,3,500,1500
1536,09/03/2023,1916,4,2,300,600
1537,22/06/2023,399,4,2,300,600
1538,28/09/2024,1286,2,1,200,200
1539,12/11/2024,1986,3,3,120,360
1540,12/07/2024,728,4,2,300,600
1541,18/09/2023,1848,4,2,300,600
1542,05/08/2023,561,4,3,300,900
1543,04/05/2023,604,4,3,300,900
1544,11/06/2023,1153,2,1,200,200
1545,20/07/2023,1857,1,1,80,80
1546,29/03/2024,540,1,2,80,160
1547,06/02/2024,356,3,1,120,120
1548,06/04/2024,660,5,2,500,1000
1549,02/10/2023,432,1,1,80,80
1550,25/07/2023,1864,5,3,500,1500
1551,09/02/2023,1089,1,1,80,80
1552,30/09/2023,1242,1,2,80,160
1553,30/11/2024,563,3,1,120,120
1554,03/04/2023,1451,4,2,300,600
1555,11/02/2023,817,3,2,120,240
1556,09/04/2024,1945,1,1,80,80
1557,14/01/2024,1098,4,1,300,300
1558,17/04/2023,1484,4,2,300,600
1559,24/11/2023,1449,4,3,300,900
1560,06/03/2023,711,5,1,500,500
1561,31/12/2023,1216,1,2,80,160
1562,28/04/2024,1213,2,3,200,600
1563,08/10/2024,12,3,2,120,240
1564,24/01/2023,239,5,1,500,500
1565,23/06/2024,1896,3,2,120,240
1566,03/03/2023,1617,2,2,200,400
1567,05/05/2024,453,4,2,300,600
1568,30/09/2023,383,2,1,200,200
1569,17/08/2023,782,3,3,120,360
1570,20/01/2023,1826,2,3,200,600
1571,03/01/2023,48,1,3,80,240
1572,25/02/2024,317,2,3,200,600
1573,30/12/2024,209,1,1,80,80
1574,03/11/2023,1571,2,2,200,400
1575,07/03/2024,1143,1,3,80,240
1576,16/05/2023,577,1,3,80,240
1577,29/05/2024,315,2,1,200,200
1578,12/07/2023,754,5,2,500,1000
1579,07/08/2024,1060,4,2,300,600
1580,19/02/2024,1487,4,3,300,900
1581,28/04/2023,1788,4,3,300,900
1582,27/10/2024,915,1,2,80,160
1583,28/07/2023,755,4,1,300,300
1584,03/02/2023,554,1,2,80,160
1585,10/10/2024,1605,5,2,500,1000
1586,14/11/2023,403,2,3,200,600
1587,30/04/2023,1131,2,1,200,200
1588,18/09/2024,39,1,1,80,80
1589,08/06/2024,581,1,1,80,80
1590,03/08/2024,180,5,3,500,1500
1591,30/03/2023,12,4,1,300,300
1592,26/05/2024,1363,5,1,500,500
1593,16/02/2023,943,2,3,200,600
1594,22/11/2024,1740,2,2,200,400
1595,05/06/2024,548,4,1,300,300
1596,11/10/2023,1150,2,2,200,400
1597,12/01/2024,63,1,1,80,80
1598,29/09/2024,844,2,2,200,400
1599,14/05/2023,1106,3,2,120,240
1600,28/10/2024,1009,4,3,300,900
1601,05/09/2023,1843,4,3,300,900
1602,13/10/2024,1323,4,1,300,300
1603,14/11/2023,34,3,1,120,120
1604,11/03/2024,752,5,3,500,1500
1605,25/06/2023,1633,1,1,80,80
1606,16/11/2024,49,4,1,300,300
1607,08/08/2024,658,2,3,200,600
1608,17/12/2023,1661,1,2,80,160
1609,23/05/2023,701,2,1,200,200
1610,02/02/2024,1081,1,3,80,240
1611,15/09/2024,1885,1,1,80,80
1612,18/12/2024,109,2,1,200,200
1613,04/10/2024,1541,2,3,200,600
1614,04/01/2024,985,1,3,80,240
1615,15/05/2024,24,4,1,300,300
1616,13/09/2024,221,2,1,200,200
1617,05/01/2024,1984,3,2,120,240
1618,01/08/2024,315,3,2,120,240
1619,17/01/2024,294,1,3,80,240
1620,27/03/2023,1953,5,1,500,500
1621,04/04/2024,1034,1,3,80,240
1622,21/11/2023,1701,1,3,80,240
1623,05/06/2024,1020,4,1,300,300
1624,03/05/2024,1505,4,2,300,600
1625,01/02/2024,1751,5,3,500,1500
1626,21/12/2023,1018,5,3,500,1500
1627,15/10/2023,638,5,1,500,500
1628,03/04/2024,267,5,2,500,1000
1629,15/09/2024,1816,5,2,500,1000
1630,19/06/2024,88,1,1,80,80
1631,18/10/2023,455,1,3,80,240
1632,17/06/2023,1650,3,1,120,120
1633,12/09/2024,1557,3,1,120,120
1634,03/03/2024,1172,2,2,200,400
1635,02/12/2024,757,1,3,80,240
1636,04/05/2024,1802,5,3,500,1500
1637,21/12/2023,1753,2,2,200,400
1638,15/07/2023,431,4,3,300,900
1639,28/06/2024,1776,1,3,80,240
1640,17/12/2024,1967,3,1,120,120
1641,24/11/2024,911,1,1,80,80
1642,20/10/2024,1964,1,1,80,80
1643,11/01/2023,1768,1,3,80,240
1644,04/08/2024,1768,1,3,80,240
1645,13/09/2023,242,4,3,300,900
1646,31/01/2024,702,3,3,120,360
1647,31/12/2024,902,1,2,80,160
1648,13/02/2024,741,4,2,300,600
1649,28/12/2023,66,2,3,200,600
1650,16/09/2023,972,1,1,80,80
1651,03/01/2023,378,4,1,300,300
1652,25/03/2023,388,5,2,500,1000
1653,05/06/2023,1815,2,2,200,400
1654,24/10/2024,781,3,3,120,360
1655,25/06/2023,209,1,3,80,240
1656,07/12/2024,1439,1,3,80,240
1657,16/04/2024,16,4,3,300,900
1658,10/09/2024,1321,3,3,120,360
1659,28/02/2024,986,5,1,500,500
1660,14/05/2023,1244,2,1,200,200
1661,15/01/2024,1793,3,3,120,360
1662,28/10/2024,367,1,1,80,80
1663,04/10/2023,780,4,3,300,900
1664,24/08/2023,1253,5,3,500,1500
1665,13/01/2023,1655,4,2,300,600
1666,08/12/2023,440,2,1,200,200
1667,04/02/2023,690,3,1,120,120
1668,12/07/2024,1556,4,2,300,600
1669,02/08/2023,1474,4,1,300,300
1670,16/02/2024,1060,1,2,80,160
1671,09/02/2024,847,4,1,300,300
1672,08/05/2024,422,5,3,500,1500
1673,19/10/2024,1942,3,2,120,240
1674,08/06/2023,1644,2,3,200,600
1675,28/09/2024,1213,4,3,300,900
1676,20/04/2023,1202,5,1,500,500
1677,02/07/2024,608,2,2,200,400
1678,09/06/2024,1339,5,3,500,1500
1679,13/12/2023,20,4,3,300,900
1680,27/09/2024,676,4,2,300,600
1681,06/10/2023,382,3,1,120,120
1682,23/04/2024,609,1,3,80,240
1683,21/04/2023,143,5,1,500,500
1684,27/09/2024,62,1,2,80,160
1685,06/03/2024,1266,1,1,80,80
1686,25/06/2024,238,2,2,200,400
1687,25/04/2023,1155,2,1,200,200
1688,31/03/2023,1629,5,1,500,500
1689,31/07/2023,1627,1,3,80,240
1690,03/07/2024,1669,3,1,120,120
1691,17/08/2024,1147,1,3,80,240
1692,22/06/2024,1464,2,2,200,400
1693,29/12/2024,927,1,2,80,160
1694,26/12/2023,342,4,3,300,900
1695,30/04/2024,1443,4,1,300,300
1696,07/01/2024,1654,3,2,120,240
1697,03/08/2023,455,5,2,500,1000
1698,15/01/2023,1222,1,2,80,160
1699,16/09/2023,282,4,3,300,900
1700,07/04/2024,886,5,2,500,1000
1701,30/04/2023,1025,4,2,300,600
1702,08/05/2023,723,5,2,500,1000
1703,23/12/2024,1799,5,2,500,1000
1704,06/06/2024,1956,4,3,300,900
1705,18/11/2024,1356,2,3,200,600
1706,06/10/2024,1236,5,1,500,500
1707,21/11/2023,87,1,2,80,160
1708,16/11/2023,665,4,3,300,900
1709,20/05/2024,862,2,1,200,200
1710,09/06/2024,1723,4,1,300,300
1711,19/02/2023,61,3,2,120,240
1712,06/08/2024,797,1,1,80,80
1713,10/03/2023,95,3,3,120,360
1714,26/01/2024,786,5,1,500,500
1715,18/01/2024,1577,5,1,500,500
1716,16/01/2023,1171,3,3,120,360
1717,14/03/2024,1270,3,1,120,120
1718,21/07/2024,1668,5,1,500,500
1719,08/09/2024,961,2,1,200,200
1720,12/05/2023,297,1,1,80,80
1721,13/07/2024,1147,4,2,300,600
1722,05/09/2023,1679,3,2,120,240
1723,30/09/2023,694,1,3,80,240
1724,14/09/2024,1728,4,1,300,300
1725,15/12/2023,1480,4,3,300,900
1726,28/04/2024,399,3,2,120,240
1727,03/07/2024,1743,2,1,200,200
1728,23/12/2023,946,2,1,200,200
1729,14/11/2023,1255,1,2,80,160
1730,24/09/2024,534,1,1,80,80
1731,17/02/2023,402,5,1,500,500
1732,10/01/2023,1616,2,2,200,400
1733,21/08/2023,130,1,3,80,240
1734,05/02/2023,292,5,3,500,1500
1735,17/02/2024,276,4,1,300,300
1736,06/04/2024,912,1,2,80,160
1737,04/01/2023,1859,5,3,500,1500
1738,13/02/2023,1400,2,3,200,600
1739,21/07/2024,926,4,1,300,300
1740,07/07/2024,55,1,3,80,240
1741,12/09/2023,1602,2,2,200,400
1742,24/04/2023,739,4,3,300,900
1743,01/02/2024,1050,3,2,120,240
1744,23/06/2023,1465,2,2,200,400
1745,12/09/2023,765,3,1,120,120
1746,10/04/2024,1221,1,3,80,240
1747,04/10/2023,642,5,1,500,500
1748,08/04/2024,1267,1,3,80,240
1749,16/05/2024,1848,2,1,200,200
1750,16/03/2024,724,3,1,120,120
1751,10/03/2023,1214,3,1,120,120
1752,23/05/2024,802,4,3,300,900
1753,22/11/2023,738,1,1,80,80
1754,08/03/2023,758,1,2,80,160
1755,31/10/2023,1592,2,3,200,600
1756,28/04/2024,567,3,2,120,240
1757,01/07/2024,1300,2,1,200,200
1758,21/02/2024,1842,2,1,200,200
1759,08/06/2023,1433,3,2,120,240
1760,29/05/2023,340,2,1,200,200
1761,27/01/2023,153,3,3,120,360
1762,06/08/2024,1589,2,2,200,400
1763,05/09/2023,1422,5,3,500,1500
1764,11/04/2023,1468,2,3,200,600
1765,02/12/2024,1647,2,3,200,600
1766,06/04/2023,1004,5,1,500,500
1767,19/01/2024,427,1,1,80,80
1768,09/10/2023,1003,3,2,120,240
1769,18/11/2023,1982,4,2,300,600
1770,31/01/2024,1511,5,3,500,1500
1771,05/10/2023,204,1,1,80,80
1772,12/06/2024,1136,2,1,200,200
1773,20/09/2023,325,1,1,80,80
1774,10/09/2024,1983,5,2,500,1000
1775,02/08/2024,1282,2,1,200,200
1776,01/10/2024,950,1,3,80,240
1777,20/10/2023,1552,4,3,300,900
1778,21/10/2023,951,3,3,120,360
1779,30/08/2024,1374,3,1,120,120
1780,30/01/2024,939,5,3,500,1500
1781,27/05/2024,957,2,3,200,600
1782,29/06/2023,1702,2,2,200,400
1783,23/11/2024,1837,3,2,120,240
1784,23/08/2023,894,1,1,80,80
1785,03/12/2023,435,2,1,200,200
1786,08/01/2023,1450,4,1,300,300
1787,18/03/2024,1304,4,1,300,300
1788,22/06/2024,371,2,1,200,200
1789,19/10/2024,1694,2,2,200,400
1790,01/04/2023,933,3,2,120,240
1791,29/09/2023,249,5,2,500,1000
1792,05/01/2023,891,3,3,120,360
1793,16/08/2024,181,5,3,500,1500
1794,07/08/2023,703,4,2,300,600
1795,28/04/2023,999,5,2,500,1000
1796,15/08/2024,1675,3,1,120,120
1797,04/08/2024,78,2,2,200,400
1798,25/04/2023,919,5,1,500,500
1799,20/09/2023,885,3,2,120,240
1800,02/11/2023,336,4,1,300,300
1801,15/10/2024,50,5,2,500,1000
1802,26/02/2024,85,4,1,300,300
1803,26/07/2023,1719,4,3,300,900
1804,14/09/2024,695,1,3,80,240
1805,30/10/2023,4,5,1,500,500
1806,22/04/2023,993,3,1,120,120
1807,21/02/2024,1974,5,3,500,1500
1808,08/07/2024,317,5,2,500,1000
1809,12/10/2023,1135,4,1,300,300
1810,01/10/2024,1358,4,2,300,600
1811,04/07/2023,1875,4,3,300,900
1812,09/08/2023,763,4,3,300,900
1813,19/03/2024,1157,3,1,120,120
1814,27/04/2023,612,2,2,200,400
1815,11/03/2023,1005,1,3,80,240
1816,11/03/2023,914,4,2,300,600
1817,13/09/2024,1708,4,3,300,900
1818,02/03/2024,799,1,1,80,80
1819,05/10/2024,119,4,2,300,600
1820,21/07/2024,350,2,2,200,400
1821,18/03/2024,917,5,1,500,500
1822,23/08/2024,687,1,1,80,80
1823,17/05/2023,542,3,1,120,120
1824,18/05/2024,1079,1,1,80,80
1825,11/05/2023,361,2,3,200,600
1826,06/08/2023,708,3,2,120,240
1827,18/11/2024,1477,5,3,500,1500
1828,20/06/2023,1577,4,1,300,300
1829,19/04/2024,685,1,3,80,240
1830,03/09/2024,330,3,3,120,360
1831,09/05/2023,219,1,2,80,160
1832,26/02/2023,208,5,2,500,1000
1833,30/06/2023,1694,1,2,80,160
1834,03/09/2023,845,3,1,120,120
1835,24/05/2023,1764,2,1,200,200
1836,20/02/2023,85,3,2,120,240
1837,03/01/2024,685,1,3,80,240
1838,03/04/2024,245,5,2,500,1000
1839,06/08/2023,872,4,1,300,300
1840,07/09/2024,1023,4,3,300,900
1841,20/07/2024,1709,5,1,500,500
1842,14/09/2023,1359,1,2,80,160
1843,05/06/2023,1236,5,2,500,1000
1844,18/07/2024,596,1,3,80,240
1845,17/03/2024,685,3,2,120,240
1846,29/11/2024,1207,2,1,200,200
1847,23/10/2024,1979,1,1,80,80
1848,23/12/2024,1157,4,1,300,300
1849,25/01/2023,1014,4,3,300,900
1850,25/10/2024,1014,2,1,200,200
1851,19/06/2024,1916,1,2,80,160
1852,01/03/2023,1824,2,3,200,600
1853,11/04/2024,1798,3,1,120,120
1854,09/03/2024,350,2,1,200,200
1855,07/03/2023,282,3,2,120,240
1856,18/07/2024,293,4,2,300,600
1857,16/04/2023,1293,3,3,120,360
1858,06/04/2023,1885,1,1,80,80
1859,18/11/2024,1221,1,1,80,80
1860,04/07/2024,1561,1,2,80,160
1861,17/06/2023,1677,1,3,80,240
1862,11/02/2023,984,5,2,500,1000
1863,14/04/2023,1759,3,2,120,240
1864,23/07/2023,20,1,3,80,240
1865,03/06/2024,759,2,1,200,200
1866,09/10/2023,1864,2,1,200,200
1867,12/02/2023,1980,5,1,500,500
1868,20/04/2023,1737,3,3,120,360
1869,29/07/2023,405,3,3,120,360
1870,18/02/2023,1139,3,3,120,360
1871,25/04/2023,1919,5,3,500,1500
1872,04/06/2023,701,3,3,120,360
1873,10/10/2024,980,3,2,120,240
1874,17/05/2024,1999,1,1,80,80
1875,09/11/2024,26,3,3,120,360
1876,11/12/2024,566,1,1,80,80
1877,12/03/2023,1706,1,3,80,240
1878,02/06/2024,395,3,1,120,120
1879,12/12/2024,1957,2,2,200,400
1880,02/12/2023,1001,4,1,300,300
1881,08/03/2023,1405,2,1,200,200
1882,07/05/2024,523,3,3,120,360
1883,11/10/2024,1563,3,1,120,120
1884,01/08/2023,862,2,2,200,400
1885,30/06/2023,1107,3,2,120,240
1886,04/09/2024,802,1,2,80,160
1887,21/08/2024,550,5,3,500,1500
1888,27/11/2024,1469,3,3,120,360
1889,25/08/2024,87,3,3,120,360
1890,05/09/2023,1973,2,3,200,600
1891,02/08/2023,833,1,3,80,240
1892,25/12/2023,387,2,2,200,400
1893,06/09/2023,963,2,1,200,200
1894,29/09/2024,668,3,2,120,240
1895,30/05/2024,1422,1,3,80,240
1896,29/03/2023,1844,3,2,120,240
1897,24/10/2024,286,3,1,120,120
1898,25/06/2023,698,3,3,120,360
1899,23/12/2024,1718,3,2,120,240
1900,01/03/2024,965,5,2,500,1000
1901,25/08/2024,369,4,1,300,300
1902,03/12/2024,655,1,3,80,240
1903,22/03/2023,1446,5,3,500,1500
1904,18/05/2023,1742,4,1,300,300
1905,08/03/2024,654,4,1,300,300
1906,14/04/2024,697,4,1,300,300
1907,16/12/2023,1467,5,1,500,500
1908,06/05/2023,1777,1,3,80,240
1909,05/11/2023,1544,2,3,200,600
1910,18/08/2023,1024,4,2,300,600
1911,04/04/2024,1608,2,2,200,400
1912,11/12/2023,915,2,2,200,400
1913,06/11/2023,288,3,3,120,360
1914,20/01/2023,95,2,3,200,600
1915,14/07/2024,669,3,3,120,360
1916,08/10/2024,41,1,2,80,160
1917,24/06/2024,331,1,1,80,80
1918,13/07/2024,1837,3,1,120,120
1919,21/04/2024,1805,1,1,80,80
1920,26/09/2023,1179,4,1,300,300
1921,03/01/2023,504,1,1,80,80
1922,16/01/2023,275,3,3,120,360
1923,28/08/2024,1690,4,2,300,600
1924,24/12/2023,1589,2,1,200,200
1925,07/10/2024,179,2,1,200,200
1926,13/05/2023,1957,2,1,200,200
1927,08/11/2023,1776,3,3,120,360
1928,26/04/2024,137,2,1,200,200
1929,27/06/2024,767,1,2,80,160
1930,01/11/2023,988,2,3,200,600
1931,26/09/2023,1760,5,3,500,1500
1932,18/02/2024,1204,5,3,500,1500
1933,25/01/2023,1206,2,1,200,200
1934,12/11/2023,1283,2,1,200,200
1935,24/07/2024,243,5,1,500,500
1936,25/12/2024,1120,2,1,200,200
1937,29/10/2024,197,4,2,300,600
1938,03/10/2023,1928,5,3,500,1500
1939,24/01/2024,526,3,1,120,120
1940,22/12/2024,632,5,2,500,1000
1941,19/03/2024,1411,1,3,80,240
1942,02/03/2024,408,4,3,300,900
1943,26/02/2023,1293,3,3,120,360
1944,27/11/2024,1195,2,1,200,200
1945,19/07/2024,1949,1,3,80,240
1946,21/12/2024,1608,1,1,80,80
1947,03/01/2024,691,4,2,300,600
1948,08/12/2023,170,3,3,120,360
1949,31/10/2023,159,1,2,80,160
1950,09/01/2024,1533,3,1,120,120
1951,22/04/2023,447,3,1,120,120
1952,06/01/2023,1690,1,1,80,80
1953,03/12/2024,1938,3,3,120,360
1954,06/10/2023,1018,4,3,300,900
1955,17/01/2024,1106,1,2,80,160
1956,13/01/2023,1081,4,1,300,300
1957,30/10/2023,1543,4,2,300,600
1958,09/07/2024,112,3,1,120,120
1959,08/09/2024,48,3,1,120,120
1960,09/06/2023,1616,1,2,80,160
1961,03/06/2023,1911,2,1,200,200
1962,30/06/2023,376,1,2,80,160
1963,09/06/2024,828,4,3,300,900
1964,29/06/2023,33,3,2,120,240
1965,12/01/2024,504,4,2,300,600
1966,17/06/2023,627,5,1,500,500
1967,02/08/2023,1920,5,2,500,1000
1968,30/05/2023,1027,4,3,300,900
1969,16/01/2023,1510,2,3,200,600
1970,01/04/2023,1540,2,3,200,600
1971,30/04/2023,1892,1,3,80,240
1972,10/09/2023,1796,1,2,80,160
1973,01/03/2023,42,1,3,80,240
1974,23/09/2023,9,3,2,120,240
1975,13/02/2024,1000,2,2,200,400
1976,31/01/2023,819,4,1,300,300
1977,21/01/2023,657,5,2,500,1000
1978,31/12/2024,1937,2,2,200,400
1979,15/08/2024,1633,2,1,200,200
1980,16/10/2023,1812,2,3,200,600
1981,26/06/2024,1166,1,3,80,240
1982,12/05/2024,790,3,2,120,240
1983,18/04/2024,1460,4,1,300,300
1984,09/02/2024,1051,1,2,80,160
1985,01/07/2024,1067,3,2,120,240
1986,12/05/2023,1155,2,3,200,600
1987,20/11/2023,1240,3,1,120,120
1988,12/05/2023,1630,1,2,80,160
1989,04/06/2024,1544,2,3,200,600
1990,30/01/2023,598,1,2,80,160
1991,18/09/2024,1369,4,3,300,900
1992,28/10/2023,1532,2,1,200,200
1993,04/01/2023,1674,3,2,120,240
1994,21/11/2023,1905,1,1,80,80
1995,23/05/2024,1437,5,3,500,1500
1996,25/08/2023,936,3,1,120,120
1997,18/06/2024,1270,3,1,120,120
1998,16/01/2023,1473,2,1,200,200
1999,17/06/2024,1012,3,2,120,240
2000,06/08/2024,21,1,3,80,240
2001,21/03/2024,999,5,1,500,500
2002,17/05/2024,1432,4,2,300,600
2003,18/08/2023,457,5,3,500,1500
2004,17/04/2023,1468,1,3,80,240
2005,20/12/2024,1014,2,3,200,600
2006,24/01/2024,1946,1,1,80,80
2007,20/12/2024,265,3,1,120,120
2008,20/09/2023,1684,2,1,200,200
2009,16/07/2024,184,4,3,300,900
2010,06/03/2023,227,4,3,300,900
2011,22/09/2023,1828,1,1,80,80
2012,04/12/2023,1572,3,1,120,120
2013,28/10/2023,1270,4,3,300,900
2014,13/01/2024,1097,5,3,500,1500
2015,24/06/2023,1174,2,2,200,400
2016,01/06/2023,1537,5,2,500,1000
2017,20/04/2024,1093,4,1,300,300
2018,23/09/2023,969,4,3,300,900
2019,25/11/2023,805,1,3,80,240
2020,12/06/2023,1254,1,2,80,160
2021,13/03/2024,723,2,3,200,600
2022,09/12/2023,1096,1,1,80,80
2023,02/01/2024,1002,3,2,120,240
2024,09/04/2024,875,2,3,200,600
2025,18/07/2023,1632,3,3,120,360
2026,14/05/2024,1421,1,1,80,80
2027,16/01/2023,84,2,3,200,600
2028,23/10/2023,740,4,2,300,600
2029,25/05/2024,1323,5,2,500,1000
2030,27/08/2023,1772,4,3,300,900
2031,03/08/2024,1317,3,3,120,360
2032,28/10/2023,1758,4,3,300,900
2033,06/01/2023,1994,4,3,300,900
2034,08/08/2023,223,5,2,500,1000
2035,28/03/2024,793,5,1,500,500
2036,08/03/2024,733,4,2,300,600
2037,21/01/2024,1240,5,3,500,1500
2038,10/09/2024,1255,4,3,300,900
2039,22/10/2023,405,2,2,200,400
2040,28/04/2023,1193,4,2,300,600
2041,09/02/2024,329,1,3,80,240
2042,10/11/2024,426,5,2,500,1000
2043,16/08/2024,1578,5,3,500,1500
2044,19/07/2024,770,3,2,120,240
2045,12/01/2023,1220,3,3,120,360
2046,28/07/2023,1928,1,2,80,160
2047,14/06/2023,608,5,3,500,1500
2048,21/10/2023,1853,5,1,500,500
2049,02/06/2024,526,3,1,120,120
2050,19/03/2023,625,3,2,120,240
2051,09/03/2024,77,4,1,300,300
2052,30/07/2024,1301,5,3,500,1500
2053,05/09/2024,920,5,2,500,1000
2054,13/11/2024,946,4,2,300,600
2055,18/03/2023,466,5,3,500,1500
2056,17/02/2023,1965,1,3,80,240
2057,23/03/2023,1472,3,3,120,360
2058,21/12/2024,1344,3,2,120,240
2059,28/07/2023,1946,3,3,120,360
2060,20/03/2024,1184,2,1,200,200
2061,18/08/2024,492,1,2,80,160
2062,05/06/2024,313,1,3,80,240
2063,29/01/2023,1655,4,2,300,600
2064,31/10/2023,1973,2,1,200,200
2065,09/04/2024,1185,5,1,500,500
2066,16/05/2024,308,1,3,80,240
2067,21/03/2024,1887,2,2,200,400
2068,19/09/2024,1170,2,3,200,600
2069,04/05/2024,1699,1,2,80,160
2070,03/03/2024,1420,4,3,300,900
2071,12/07/2024,691,2,3,200,600
2072,25/12/2023,89,3,2,120,240
2073,01/04/2023,735,2,2,200,400
2074,22/02/2023,778,5,1,500,500
2075,30/12/2024,751,1,1,80,80
2076,11/08/2024,1332,5,2,500,1000
